codusu,nro_hogar,edad,ingreso,varon,mujer,con_pareja,sin_pareja,si_cobertura,no_cobertura,prim_inc,prim_com,sec_inc,sec_com,uni_inc,uni_comp,sin_instrucc,estado_desocupado,estado_inactivo,estado_menor de 10 años,estado_no respuesta,estado_ocupado,inactividad_ama de casa,inactividad_discapacitado,inactividad_estudiante,inactividad_jubilado/pensionado,inactividad_menor de 6 años,inactividad_otros,inactividad_rentista,realizada,trimestre,region,mas_500,aglomerado,pondera,iv1,iv5,iv12_1,iv12_2,iv12_3,ii1,ii2,ii3,ii7,v1,v2,v21,v22,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19_a,v19_b,itf,decifr,rdecifr,gdecifr,adecifr,deccfr,rdeccfr,gdeccfr,adeccfr,vii1_1,vii1_2,vii2_1,vii2_2,vii2_3,vii2_4,componente,ch09,ch10,ch11,ch12,ch13,ch15,ch16,estado,cat_ocup,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,decocur,rdecocur,gdecocur,adecocur,desocupado,proporcion_trabajando,total_personas,tasa_parcial,prom_edad_hogar
TQRMNOPSSHKLKUCDEIIAD00858195,1.0,76,899000.0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,1251.0,1,1,2,2,2,5,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1798000.0,10,10,10.0,9,10,10,10.0,10,1,0,98,0,0,0,1,1,2,0,7,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,75.5
TQRMNOPSSHKLKUCDEIIAD00858195,1.0,76,899000.0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,1251.0,1,1,2,2,2,5,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1798000.0,10,10,10.0,9,10,10,10.0,10,1,0,98,0,0,0,2,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,75.5
TQRMNOPSSHKLKUCDEIIAD00858195,1.0,75,899000.0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,1251.0,1,1,2,2,2,5,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1798000.0,10,10,10.0,9,10,10,10.0,10,1,0,98,0,0,0,1,1,2,0,7,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,75.5
TQRMNOPSSHKLKUCDEIIAD00858195,1.0,75,899000.0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,1251.0,1,1,2,2,2,5,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1798000.0,10,10,10.0,9,10,10,10.0,10,1,0,98,0,0,0,2,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,75.5
TQRMNOUPYHJOLOCDEIIAD00801876,1.0,40,600000.0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,4761.0,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1200000.0,9,9,9.0,8,10,9,10.0,8,1,0,98,0,0,0,1,1,2,0,7,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,10,0,0.5,2,0,25.0
TQRMNOUPYHJOLOCDEIIAD00801876,1.0,40,600000.0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,4761.0,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1200000.0,9,9,9.0,8,10,9,10.0,8,1,0,98,0,0,0,2,1,1,2,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.5,2,0,25.0
TQRMNOUPYHJOLOCDEIIAD00801876,1.0,10,600000.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,4761.0,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1200000.0,9,9,9.0,8,10,9,10.0,8,1,0,98,0,0,0,1,1,2,0,7,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,10,0,0.5,2,0,25.0
TQRMNOUPYHJOLOCDEIIAD00801876,1.0,10,600000.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,4761.0,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1200000.0,9,9,9.0,8,10,9,10.0,8,1,0,98,0,0,0,2,1,1,2,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.5,2,0,25.0
TQRMNOQUYHLMMNCDEIIAD00854779,1.0,66,125000.0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,5360.0,2,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,375000.0,4,4,4.0,3,3,3,3.0,2,2,0,98,0,0,0,1,1,2,0,6,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5.0,3,0,0.333,3,0,38.0
TQRMNOQUYHLMMNCDEIIAD00854779,1.0,66,125000.0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,5360.0,2,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,375000.0,4,4,4.0,3,3,3,3.0,2,2,0,98,0,0,0,2,1,2,0,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,38.0
TQRMNOQUYHLMMNCDEIIAD00854779,1.0,66,125000.0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,5360.0,2,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,375000.0,4,4,4.0,3,3,3,3.0,2,2,0,98,0,0,0,3,1,1,1,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,38.0
TQRMNOQUYHLMMNCDEIIAD00854779,1.0,38,125000.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,32,5360.0,2,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,375000.0,4,4,4.0,3,3,3,3.0,2,2,0,98,0,0,0,1,1,2,0,6,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5.0,3,0,0.333,3,0,38.0
TQRMNOQUYHLMMNCDEIIAD00854779,1.0,38,125000.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,32,5360.0,2,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,375000.0,4,4,4.0,3,3,3,3.0,2,2,0,98,0,0,0,2,1,2,0,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,38.0
TQRMNOQUYHLMMNCDEIIAD00854779,1.0,38,125000.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,32,5360.0,2,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,375000.0,4,4,4.0,3,3,3,3.0,2,2,0,98,0,0,0,3,1,1,1,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,38.0
TQRMNOQUYHLMMNCDEIIAD00854779,1.0,10,125000.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,5360.0,2,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,375000.0,4,4,4.0,3,3,3,3.0,2,2,0,98,0,0,0,1,1,2,0,6,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5.0,3,0,0.333,3,0,38.0
TQRMNOQUYHLMMNCDEIIAD00854779,1.0,10,125000.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,5360.0,2,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,375000.0,4,4,4.0,3,3,3,3.0,2,2,0,98,0,0,0,2,1,2,0,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,38.0
TQRMNOQUYHLMMNCDEIIAD00854779,1.0,10,125000.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,5360.0,2,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,375000.0,4,4,4.0,3,3,3,3.0,2,2,0,98,0,0,0,3,1,1,1,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.333,3,0,38.0
TQRMNORVSHLNTPCDEIJAH00855697,1.0,75,160000.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,184.0,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,160000.0,1,1,1.0,1,5,4,4.0,5,1,0,98,0,0,0,1,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,1,0,75.0
TQRMNOQRXHMMPTCDEIJAH00802607,1.0,59,137000.0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,1321.0,1,1,2,2,2,6,1,2,8,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,137000.0,1,1,1.0,1,4,4,4.0,4,1,0,97,0,0,0,1,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,1,0,59.0
TQRMNOPQXHMLRMCDEIJAH00858279,1.0,31,370333.33,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1779.0,1,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1111000.0,9,9,9.0,9,8,8,8.0,9,1,0,98,0,0,0,1,1,2,0,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7.0,7,0,0.667,3,0,24.0
TQRMNOPQXHMLRMCDEIJAH00858279,1.0,31,370333.33,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1779.0,1,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1111000.0,9,9,9.0,9,8,8,8.0,9,1,0,98,0,0,0,2,1,2,0,6,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7.0,7,0,0.667,3,0,24.0
TQRMNOPQXHMLRMCDEIJAH00858279,1.0,31,370333.33,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1779.0,1,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1111000.0,9,9,9.0,9,8,8,8.0,9,1,0,98,0,0,0,3,1,1,2,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.667,3,0,24.0
TQRMNOPQXHMLRMCDEIJAH00858279,1.0,34,370333.33,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1779.0,1,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1111000.0,9,9,9.0,9,8,8,8.0,9,1,0,98,0,0,0,1,1,2,0,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7.0,7,0,0.667,3,0,24.0
TQRMNOPQXHMLRMCDEIJAH00858279,1.0,34,370333.33,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1779.0,1,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1111000.0,9,9,9.0,9,8,8,8.0,9,1,0,98,0,0,0,2,1,2,0,6,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7.0,7,0,0.667,3,0,24.0
TQRMNOPQXHMLRMCDEIJAH00858279,1.0,34,370333.33,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1779.0,1,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1111000.0,9,9,9.0,9,8,8,8.0,9,1,0,98,0,0,0,3,1,1,2,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.667,3,0,24.0
TQRMNOPQXHMLRMCDEIJAH00858279,1.0,7,370333.33,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,1779.0,1,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1111000.0,9,9,9.0,9,8,8,8.0,9,1,0,98,0,0,0,1,1,2,0,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7.0,7,0,0.667,3,0,24.0
TQRMNOPQXHMLRMCDEIJAH00858279,1.0,7,370333.33,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,1779.0,1,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1111000.0,9,9,9.0,9,8,8,8.0,9,1,0,98,0,0,0,2,1,2,0,6,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7.0,7,0,0.667,3,0,24.0
TQRMNOPQXHMLRMCDEIJAH00858279,1.0,7,370333.33,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,1779.0,1,1,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1111000.0,9,9,9.0,9,8,8,8.0,9,1,0,98,0,0,0,3,1,1,2,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.667,3,0,24.0
TQRMNOQRTHJKMMCDEIIAD00858355,1.0,92,317500.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,1030.0,1,1,2,2,2,3,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,635000.0,7,7,7.0,5,8,7,8.0,5,2,0,98,0,0,0,1,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,81.0
TQRMNOQRTHJKMMCDEIIAD00858355,1.0,92,317500.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,1030.0,1,1,2,2,2,3,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,635000.0,7,7,7.0,5,8,7,8.0,5,2,0,98,0,0,0,2,1,2,0,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,81.0
TQRMNOQRTHJKMMCDEIIAD00858355,1.0,70,317500.0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,1030.0,1,1,2,2,2,3,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,635000.0,7,7,7.0,5,8,7,8.0,5,2,0,98,0,0,0,1,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,81.0
TQRMNOQRTHJKMMCDEIIAD00858355,1.0,70,317500.0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,1030.0,1,1,2,2,2,3,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,635000.0,7,7,7.0,5,8,7,8.0,5,2,0,98,0,0,0,2,1,2,0,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,81.0
TQRMNOPXTHLMKOCDEIIAD00854899,1.0,90,210000.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,1878.0,2,1,2,2,2,2,1,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,210000.0,2,2,2.0,1,6,6,6.0,3,1,0,98,0,0,0,1,1,2,0,2,2,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,1,0,90.0
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,53,380000.0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,1,1,2,0,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,9,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,53,380000.0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,2,1,2,0,6,1,3,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,9,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,53,380000.0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,3,1,1,1,7,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,53,380000.0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,4,1,1,2,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,53,380000.0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,5,1,1,2,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,45,380000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,1,1,2,0,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,9,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,45,380000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,2,1,2,0,6,1,3,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,9,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,45,380000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,3,1,1,1,7,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,45,380000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,4,1,1,2,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,45,380000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,5,1,1,2,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,20,380000.0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,1,1,2,0,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,9,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,20,380000.0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,2,1,2,0,6,1,3,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,9,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,20,380000.0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,3,1,1,1,7,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,20,380000.0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,4,1,1,2,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,20,380000.0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,5,1,1,2,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.4,5,0,29.8
TQRMNOQTWHLNKRCDEIIAD00858356,1.0,17,380000.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,32,3967.0,2,1,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1900000.0,10,10,10.0,9,8,8,8.0,6,2,0,97,0,0,0,1,1,2,0,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,9,0,0.4,5,0,29.8
