codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf
134291  ,1.0,2,27.0,1,4,2,1,0.0,62.30769230769231
134291  ,1.0,1,5.0,5,4,7,4,5,62.30769230769231
134291  ,1.0,1,3.0,5,4,7,4,5,62.30769230769231
134291  ,1.0,1,44.0,5,4,1,1,0.0,62.30769230769231
134291  ,1.0,1,3.0,5,4,7,4,5,62.30769230769231
134291  ,1.0,2,1.0,5,4,7,4,5,62.30769230769231
134291  ,1.0,2,0,5,4,7,4,5,62.30769230769231
134291  ,1.0,2,17.0,1,4,2,1,0.0,62.30769230769231
134291  ,1.0,1,24.0,1,4,2,2,0.0,62.30769230769231
134291  ,1.0,2,2.0,5,4,7,4,5,62.30769230769231
134291  ,1.0,1,0,5,4,7,4,5,62.30769230769231
134480  ,1.0,1,40.0,2,1,5,1,0.0,300.0
134480  ,1.0,2,31.0,2,1,6,1,0.0,300.0
134480  ,1.0,1,14.0,5,1,3,3,3,300.0
134480  ,1.0,2,12.0,5,1,1,3,3,300.0
134541  ,1.0,1,45.0,2,1,4,1,0.0,460.0
134541  ,1.0,2,45.0,2,1,4,1,0.0,460.0
134541  ,1.0,1,16.0,5,1,3,3,3,460.0
134541  ,1.0,1,13.0,5,1,2,3,3,460.0
134541  ,1.0,2,12.0,5,1,1,3,3,460.0
134784  ,1.0,1,62.0,2,1,2,1,0.0,353.3333333333333
134784  ,1.0,2,56.0,2,1,2,3,4,353.3333333333333
134784  ,1.0,2,19.0,5,1,4,1,0.0,353.3333333333333
134814  ,1.0,1,59.0,1,1,2,3,1,545.0
134814  ,1.0,2,56.0,1,4,1,1,0.0,545.0
134952  ,1.0,1,32.0,5,1,4,1,0.0,500.0
134952  ,1.0,2,63.0,4,1,2,3,1,500.0
135171  ,1.0,2,80.0,4,1,1,3,1,340.0
135540  ,1.0,2,48.0,3,4,2,1,0.0,375.0
135540  ,1.0,2,16.0,5,4,3,3,3,375.0
135560  ,1.0,1,48.0,1,1,6,1,0.0,2300.0
135560  ,1.0,2,48.0,1,1,6,1,0.0,2300.0
135560  ,1.0,1,16.0,5,1,3,3,3,2300.0
135855  ,1.0,2,70.0,4,4,1,2,0.0,55.0
135855  ,1.0,2,44.0,5,4,1,3,1,55.0
135855  ,2.0,2,49.0,4,4,2,0,0.0,0.0
135855  ,2.0,1,24.0,5,1,3,0,0.0,0.0
135855  ,2.0,2,20.0,5,4,4,0,0.0,0.0
135855  ,2.0,1,19.0,5,4,3,2,0.0,0.0
135879  ,1.0,1,66.0,4,4,1,3,7,505.55555555555554
135879  ,1.0,1,34.0,5,1,2,1,0.0,505.55555555555554
135879  ,1.0,1,30.0,5,1,2,1,0.0,505.55555555555554
135879  ,1.0,2,21.0,5,4,3,3,4,505.55555555555554
135879  ,1.0,1,24.0,5,1,2,1,0.0,505.55555555555554
135879  ,1.0,2,19.0,5,4,3,3,4,505.55555555555554
135879  ,1.0,2,11.0,5,1,1,3,3,505.55555555555554
135879  ,1.0,2,9.0,5,1,1,4,3,505.55555555555554
135879  ,1.0,1,23.0,5,1,2,1,0.0,505.55555555555554
136127  ,1.0,1,52.0,1,4,2,3,1,79.16666666666667
136127  ,1.0,2,45.0,1,4,1,3,4,79.16666666666667
136127  ,1.0,1,28.0,1,4,2,1,0.0,79.16666666666667
136127  ,1.0,1,25.0,1,4,2,1,0.0,79.16666666666667
136127  ,1.0,1,23.0,5,4,2,1,0.0,79.16666666666667
136127  ,1.0,1,22.0,5,4,2,1,0.0,79.16666666666667
136127  ,1.0,2,11.0,5,4,1,3,3,79.16666666666667
136127  ,1.0,2,27.0,1,4,2,3,4,79.16666666666667
136127  ,1.0,2,24.0,1,4,2,3,4,79.16666666666667
136127  ,1.0,1,3.0,5,4,7,4,5,79.16666666666667
136127  ,1.0,2,4.0,5,4,7,4,5,79.16666666666667
136127  ,1.0,1,0,5,4,7,4,5,79.16666666666667
136311  ,1.0,2,52.0,4,4,4,1,0.0,162.5
136311  ,1.0,1,24.0,5,1,5,1,0.0,162.5
136311  ,1.0,2,17.0,5,4,3,3,3,162.5
136311  ,1.0,1,13.0,5,1,1,3,3,162.5
136323  ,1.0,1,33.0,4,4,2,1,0.0,160.0
136323  ,1.0,1,20.0,5,4,3,2,0.0,160.0
136323  ,1.0,2,15.0,5,4,3,3,3,160.0
136323  ,1.0,1,13.0,5,4,1,3,3,160.0
136323  ,1.0,2,9.0,5,4,1,4,3,160.0
136369  ,1.0,1,38.0,4,1,6,1,0.0,750.0
136369  ,1.0,1,16.0,5,1,3,3,3,750.0
136369  ,1.0,1,13.0,5,1,2,3,3,750.0
136369  ,1.0,2,7.0,5,1,1,4,3,750.0
136412  ,1.0,1,55.0,3,4,2,1,0.0,750.0
136449  ,1.0,1,26.0,1,4,2,1,0.0,567.3333333333334
136449  ,1.0,2,37.0,1,1,4,1,0.0,567.3333333333334
136449  ,1.0,2,50.0,5,1,3,1,0.0,567.3333333333334
136562  ,1.0,2,77.0,3,1,6,1,0.0,1300.0
136814  ,1.0,1,41.0,2,1,5,1,0.0,175.0
136814  ,1.0,2,40.0,2,1,3,3,4,175.0
136814  ,1.0,1,13.0,5,1,2,3,3,175.0
136814  ,1.0,2,8.0,5,1,1,4,3,175.0
137032  ,1.0,1,57.0,1,4,1,1,0.0,225.0
137032  ,1.0,2,39.0,1,4,2,1,0.0,225.0
137032  ,1.0,1,5.0,5,4,7,4,5,225.0
137032  ,1.0,1,0,5,4,7,4,5,225.0
137033  ,1.0,1,62.0,2,4,3,3,6,283.3333333333333
137033  ,1.0,2,63.0,2,4,2,1,0.0,283.3333333333333
137033  ,1.0,2,27.0,5,4,6,1,0.0,283.3333333333333
137175  ,1.0,1,43.0,2,4,2,1,0.0,40.0
137175  ,1.0,2,32.0,2,4,4,3,4,40.0
137175  ,1.0,2,9.0,5,4,1,4,3,40.0
137175  ,1.0,1,6.0,5,4,1,4,3,40.0
137175  ,1.0,2,0,5,4,7,4,5,40.0
137226  ,1.0,1,61.0,1,4,2,1,0.0,350.0
137226  ,1.0,2,51.0,1,4,1,3,4,350.0
137321  ,1.0,1,37.0,2,1,6,1,0.0,450.0
137321  ,1.0,2,35.0,2,1,6,3,4,450.0
137321  ,1.0,2,7.0,5,1,1,4,3,450.0
137321  ,1.0,2,1.0,5,1,7,4,5,450.0
137339  ,2.0,1,25.0,1,1,2,1,0.0,212.5
137339  ,2.0,2,22.0,1,1,2,1,0.0,212.5
137339  ,2.0,1,4.0,5,1,7,4,5,212.5
137339  ,2.0,1,0,5,1,7,4,5,212.5
137430  ,1.0,2,98,4,1,2,3,1,250.0
137430  ,1.0,2,66.0,5,2,7,3,1,250.0
137545  ,1.0,1,74.0,4,1,2,3,1,350.0
137559  ,1.0,2,75.0,4,1,1,1,0.0,665.0
137615  ,1.0,1,32.0,1,4,2,1,0.0,58.0
137615  ,1.0,2,30.0,1,4,2,1,0.0,58.0
137615  ,1.0,1,13.0,5,4,2,3,3,58.0
137615  ,1.0,1,8.0,5,4,1,4,3,58.0
137615  ,1.0,2,1.0,5,4,7,4,5,58.0
137633  ,1.0,1,29.0,1,1,6,2,0.0,200.0
137633  ,1.0,2,28.0,1,1,5,1,0.0,200.0
137633  ,1.0,2,1.0,5,1,7,4,5,200.0
137671  ,1.0,1,73.0,2,1,2,3,1,114.28571428571429
137671  ,1.0,2,60.0,2,1,3,3,6,114.28571428571429
137671  ,1.0,2,30.0,5,4,2,1,0.0,114.28571428571429
137671  ,1.0,2,11.0,5,4,1,3,3,114.28571428571429
137671  ,1.0,1,13.0,5,4,2,3,3,114.28571428571429
137671  ,1.0,1,11.0,5,4,1,3,3,114.28571428571429
137671  ,1.0,1,10.0,5,4,1,3,3,114.28571428571429
137715  ,1.0,1,47.0,5,4,2,1,0.0,100.0
138201  ,1.0,1,55.0,2,1,6,1,0.0,260.0
138201  ,1.0,2,47.0,2,1,6,3,4,260.0
138201  ,1.0,2,14.0,5,1,3,3,3,260.0
138201  ,1.0,2,10.0,5,1,1,3,3,260.0
138201  ,1.0,1,7.0,5,1,1,4,3,260.0
138335  ,2.0,2,65.0,4,1,4,1,0.0,550.0
138335  ,2.0,2,98,5,1,4,1,0.0,550.0
138364  ,1.0,1,43.0,2,4,2,1,0.0,33.333333333333336
138364  ,1.0,2,42.0,2,4,2,3,4,33.333333333333336
138364  ,1.0,1,15.0,5,4,3,3,3,33.333333333333336
138364  ,1.0,2,13.0,5,4,1,3,3,33.333333333333336
138364  ,1.0,2,10.0,5,4,1,3,3,33.333333333333336
138364  ,1.0,2,74.0,4,1,1,3,7,33.333333333333336
138401  ,1.0,1,25.0,1,1,4,1,0.0,500.0
138401  ,1.0,2,23.0,1,1,3,1,0.0,500.0
138653  ,1.0,1,40.0,2,1,5,1,0.0,210.0
138653  ,1.0,2,36.0,2,1,4,3,4,210.0
138653  ,1.0,1,10.0,5,1,1,3,3,210.0
138653  ,1.0,1,8.0,5,1,1,4,3,210.0
138804  ,1.0,1,52.0,2,4,2,1,0.0,462.5
138804  ,1.0,2,50.0,2,1,2,3,4,462.5
138804  ,1.0,1,30.0,5,4,6,2,0.0,462.5
138804  ,1.0,2,29.0,5,4,6,2,0.0,462.5
138804  ,1.0,2,22.0,5,4,5,3,3,462.5
138804  ,1.0,1,18.0,5,4,3,1,0.0,462.5
138804  ,1.0,1,17.0,5,4,3,1,0.0,462.5
138804  ,1.0,1,9.0,5,4,1,4,3,462.5
138846  ,1.0,1,38.0,2,1,3,1,0.0,210.0
138846  ,1.0,2,34.0,2,1,3,3,4,210.0
138846  ,1.0,1,16.0,5,1,3,3,3,210.0
138846  ,1.0,2,15.0,5,1,3,3,3,210.0
138846  ,1.0,2,11.0,5,1,1,3,3,210.0
138852  ,1.0,1,27.0,1,1,2,1,0.0,207.5
138852  ,1.0,2,27.0,1,4,2,1,0.0,207.5
138852  ,1.0,2,8.0,5,1,1,4,3,207.5
138852  ,1.0,2,6.0,5,1,7,4,3,207.5
138886  ,1.0,1,29.0,2,4,4,1,0.0,500.0
138886  ,1.0,2,30.0,2,4,3,3,7,500.0
138975  ,1.0,1,39.0,2,1,4,1,0.0,150.0
138975  ,1.0,2,39.0,2,1,4,3,4,150.0
138975  ,1.0,2,18.0,5,1,5,2,0.0,150.0
138975  ,1.0,1,14.0,5,1,3,3,3,150.0
138975  ,1.0,2,13.0,5,1,2,3,3,150.0
138975  ,1.0,1,10.0,5,1,1,3,3,150.0
139174  ,1.0,1,55.0,2,4,4,2,0.0,0.0
139174  ,1.0,2,52.0,2,4,2,2,0.0,0.0
139213  ,1.0,2,45.0,1,4,1,1,0.0,230.0
139213  ,1.0,2,19.0,5,4,5,2,0.0,230.0
139213  ,1.0,1,32.0,1,4,3,1,0.0,230.0
139247  ,1.0,1,56.0,1,4,3,1,0.0,220.0
139247  ,1.0,2,53.0,1,4,2,1,0.0,220.0
139372  ,1.0,1,59.0,1,1,1,1,0.0,302.0
139372  ,1.0,2,58.0,1,1,1,1,0.0,302.0
139887  ,1.0,2,29.0,5,4,2,3,6,50.0
139887  ,1.0,1,8.0,5,4,1,4,3,50.0
140000  ,1.0,1,44.0,2,1,2,3,4,158.33333333333334
140000  ,1.0,2,41.0,2,1,6,1,0.0,158.33333333333334
140000  ,1.0,1,18.0,5,1,5,3,3,158.33333333333334
140000  ,1.0,1,16.0,5,1,3,3,3,158.33333333333334
140000  ,1.0,1,15.0,5,1,3,3,3,158.33333333333334
140000  ,1.0,1,13.0,5,1,2,3,3,158.33333333333334
140358  ,1.0,1,71.0,2,1,2,3,1,175.0
140358  ,1.0,2,64.0,2,1,2,3,4,175.0
140364  ,1.0,1,54.0,2,4,2,2,0.0,135.71428571428572
140364  ,1.0,2,52.0,2,4,2,1,0.0,135.71428571428572
140364  ,1.0,2,26.0,5,4,5,2,0.0,135.71428571428572
140364  ,1.0,1,23.0,5,4,4,1,0.0,135.71428571428572
140364  ,1.0,2,19.0,5,4,4,1,0.0,135.71428571428572
140364  ,1.0,2,16.0,5,4,3,3,3,135.71428571428572
140364  ,1.0,1,3.0,5,4,7,4,5,135.71428571428572
140595  ,1.0,1,64.0,2,4,2,2,0.0,26.666666666666668
140595  ,1.0,2,54.0,2,4,2,1,0.0,26.666666666666668
140595  ,1.0,2,27.0,5,4,4,1,0.0,26.666666666666668
140636  ,1.0,1,42.0,1,1,1,1,0.0,90.0
140636  ,1.0,2,37.0,1,1,1,3,4,90.0
140636  ,1.0,2,17.0,5,1,3,3,3,90.0
140636  ,1.0,2,16.0,5,1,3,3,3,90.0
140636  ,1.0,2,12.0,5,1,2,3,3,90.0
140766  ,1.0,1,32.0,1,4,2,1,0.0,200.0
140766  ,1.0,2,33.0,1,4,3,1,0.0,200.0
140766  ,1.0,2,9.0,5,4,1,4,3,200.0
140804  ,1.0,2,81.0,4,1,7,3,1,125.71428571428571
140804  ,1.0,2,56.0,4,4,1,1,0.0,125.71428571428571
140804  ,1.0,2,21.0,5,4,4,1,0.0,125.71428571428571
140804  ,1.0,1,4.0,5,4,7,4,5,125.71428571428571
140804  ,1.0,2,34.0,5,4,2,2,0.0,125.71428571428571
140804  ,1.0,2,1.0,5,4,7,4,5,125.71428571428571
140804  ,1.0,2,29.0,5,4,2,1,0.0,125.71428571428571
140866  ,1.0,1,80.0,2,4,6,3,4,525.0
140866  ,1.0,2,64.0,2,1,6,1,0.0,525.0
140921  ,1.0,1,40.0,3,4,3,1,0.0,500.0
140948  ,1.0,1,71.0,2,1,2,3,1,89.33333333333333
140948  ,1.0,2,66.0,2,1,2,3,4,89.33333333333333
140948  ,1.0,1,31.0,5,4,4,2,0.0,89.33333333333333
141015  ,1.0,1,48.0,2,4,2,1,0.0,212.5
141015  ,1.0,2,42.0,2,4,3,1,0.0,212.5
141015  ,1.0,2,21.0,5,4,3,3,4,212.5
141015  ,1.0,1,17.0,5,4,3,1,0.0,212.5
141039  ,1.0,1,55.0,3,1,3,1,0.0,970.0
141060  ,1.0,1,35.0,1,4,4,1,0.0,333.3333333333333
141060  ,1.0,2,31.0,1,4,4,2,0.0,333.3333333333333
141060  ,1.0,2,72.0,4,1,1,3,1,333.3333333333333
141142  ,1.0,1,58.0,2,4,1,1,0.0,545.0
141142  ,1.0,2,54.0,2,4,3,1,0.0,545.0
141142  ,1.0,1,28.0,5,1,3,1,0.0,545.0
141142  ,1.0,1,25.0,5,1,4,1,0.0,545.0
141142  ,1.0,2,21.0,1,1,3,3,4,545.0
141142  ,1.0,1,25.0,1,1,2,1,0.0,545.0
141142  ,1.0,2,5.0,5,1,7,4,5,545.0
141142  ,1.0,1,88.0,4,1,1,3,1,545.0
141218  ,1.0,1,30.0,2,1,4,1,0.0,187.5
141218  ,1.0,2,22.0,2,1,5,3,3,187.5
141218  ,1.0,1,7.0,5,1,1,4,3,187.5
141218  ,1.0,2,0,5,1,7,4,5,187.5
141467  ,1.0,2,75.0,4,1,2,3,1,840.0
141727  ,1.0,1,58.0,2,1,1,3,1,307.5
141727  ,1.0,2,59.0,2,1,2,3,4,307.5
141832  ,1.0,2,47.0,3,4,4,1,0.0,183.33333333333334
141832  ,1.0,2,6.0,5,4,1,4,3,183.33333333333334
141832  ,1.0,2,9.0,5,1,1,4,3,183.33333333333334
141888  ,1.0,1,82.0,4,1,2,3,1,200.0
141916  ,1.0,1,53.0,2,2,2,1,0.0,250.0
141916  ,1.0,2,49.0,2,2,2,3,4,250.0
141916  ,1.0,1,17.0,5,2,5,3,3,250.0
141916  ,1.0,2,24.0,5,2,5,2,0.0,250.0
141938  ,1.0,1,52.0,5,4,5,1,0.0,600.0
141946  ,1.0,1,41.0,2,4,2,1,0.0,162.5
141946  ,1.0,2,40.0,2,4,2,1,0.0,162.5
141946  ,1.0,2,11.0,5,4,1,3,3,162.5
141946  ,1.0,1,18.0,5,4,3,2,0.0,162.5
142003  ,1.0,1,58.0,2,4,1,2,0.0,314.2857142857143
142003  ,1.0,2,50.0,2,4,1,3,7,314.2857142857143
142003  ,1.0,1,29.0,2,1,2,1,0.0,314.2857142857143
142003  ,1.0,2,27.0,2,1,2,3,4,314.2857142857143
142003  ,1.0,1,1.0,5,1,7,4,5,314.2857142857143
142003  ,1.0,1,26.0,5,1,1,1,0.0,314.2857142857143
142003  ,1.0,1,22.0,5,1,2,1,0.0,314.2857142857143
142069  ,1.0,1,43.0,2,1,6,1,0.0,504.0
142069  ,1.0,2,40.0,2,1,3,1,0.0,504.0
142069  ,1.0,1,17.0,5,1,3,3,3,504.0
142069  ,1.0,2,15.0,5,1,3,3,3,504.0
142069  ,1.0,2,7.0,5,1,1,4,3,504.0
142090  ,1.0,1,68.0,2,1,2,3,1,450.0
142090  ,1.0,2,68.0,2,1,2,3,4,450.0
142117  ,1.0,2,56.0,4,1,2,1,0.0,700.0
142389  ,1.0,2,47.0,5,4,1,1,0.0,94.8
142389  ,1.0,2,22.0,5,4,3,1,0.0,94.8
142389  ,1.0,1,14.0,5,4,1,3,3,94.8
142389  ,1.0,1,11.0,5,4,1,3,3,94.8
142389  ,1.0,1,1.0,5,2,7,4,5,94.8
142403  ,1.0,1,38.0,2,1,3,1,0.0,550.0
142403  ,1.0,2,36.0,2,1,3,1,0.0,550.0
142403  ,1.0,2,3.0,5,1,7,4,5,550.0
142420  ,1.0,1,40.0,2,12,6,1,0.0,694.0
142420  ,1.0,2,36.0,2,12,6,1,0.0,694.0
142420  ,1.0,2,14.0,5,12,3,3,3,694.0
142420  ,1.0,2,6.0,5,12,1,4,3,694.0
142420  ,1.0,1,1.0,5,12,7,4,5,694.0
142447  ,1.0,1,33.0,5,2,3,1,0.0,1500.0
142470  ,2.0,1,30.0,1,1,2,1,0.0,550.0
142470  ,2.0,2,36.0,1,1,2,1,0.0,550.0
142591  ,1.0,2,62.0,3,1,1,1,0.0,266.6666666666667
142591  ,1.0,1,24.0,5,1,2,1,0.0,266.6666666666667
142591  ,1.0,1,21.0,5,1,3,1,0.0,266.6666666666667
142787  ,1.0,1,23.0,1,4,5,1,0.0,112.5
142787  ,1.0,2,22.0,1,4,5,3,4,112.5
142787  ,1.0,1,2.0,5,4,7,4,5,112.5
142787  ,1.0,1,1.0,5,4,7,4,5,112.5
142793  ,1.0,1,45.0,2,1,4,1,0.0,325.0
142793  ,1.0,2,37.0,2,1,4,1,0.0,325.0
142793  ,1.0,2,12.0,5,1,1,3,3,325.0
142793  ,1.0,1,7.0,5,1,1,4,3,325.0
142846  ,1.0,2,39.0,3,1,6,1,0.0,625.0
142846  ,1.0,1,6.0,5,1,1,4,3,625.0
142866  ,1.0,1,39.0,1,4,2,1,0.0,192.0
142866  ,1.0,2,44.0,1,4,2,3,4,192.0
142866  ,1.0,2,20.0,5,4,4,2,0.0,192.0
142866  ,1.0,1,15.0,5,4,3,3,3,192.0
142866  ,1.0,1,6.0,5,4,1,4,3,192.0
142866  ,1.0,1,0,5,4,7,4,5,192.0
143090  ,1.0,2,76.0,4,1,4,3,1,294.0
143090  ,1.0,2,35.0,3,4,5,0,0.0,294.0
143103  ,1.0,1,34.0,1,1,5,1,0.0,266.6666666666667
143103  ,1.0,2,29.0,1,1,4,3,4,266.6666666666667
143103  ,1.0,2,4.0,5,1,7,4,5,266.6666666666667
143164  ,1.0,1,29.0,2,4,3,1,0.0,37.5
143164  ,1.0,2,27.0,2,4,3,3,4,37.5
143164  ,1.0,2,4.0,5,4,7,4,5,37.5
143164  ,1.0,1,1.0,5,4,7,4,5,37.5
143568  ,1.0,1,62.0,2,4,2,1,0.0,140.0
143568  ,1.0,2,55.0,2,4,1,1,0.0,140.0
143568  ,1.0,1,17.0,5,4,3,2,0.0,140.0
143666  ,1.0,1,31.0,2,4,3,1,0.0,112.5
143666  ,1.0,2,28.0,2,4,3,3,4,112.5
143666  ,1.0,2,7.0,5,4,1,4,3,112.5
143666  ,1.0,1,4.0,5,4,7,4,5,112.5
143691  ,1.0,2,88.0,4,1,1,3,1,231.0
143756  ,1.0,1,45.0,2,2,2,1,0.0,555.0
143756  ,1.0,2,44.0,2,2,4,1,0.0,555.0
143756  ,1.0,1,20.0,5,2,4,1,0.0,555.0
143756  ,1.0,1,18.0,5,2,3,3,3,555.0
143769  ,1.0,1,61.0,2,4,3,1,0.0,13.333333333333334
143769  ,1.0,2,67.0,2,4,7,3,4,13.333333333333334
143769  ,1.0,2,33.0,5,4,6,2,0.0,13.333333333333334
143820  ,1.0,1,60.0,2,1,2,1,0.0,388.5
143820  ,1.0,2,63.0,2,1,2,3,4,388.5
143843  ,1.0,1,30.0,2,1,3,1,0.0,250.0
143843  ,1.0,2,25.0,2,1,2,1,0.0,250.0
143843  ,1.0,1,4.0,5,1,7,4,5,250.0
143885  ,1.0,2,73.0,4,1,2,3,1,600.0
143931  ,1.0,1,72.0,2,2,3,3,1,700.0
143931  ,1.0,1,79.0,2,2,2,3,1,700.0
144003  ,1.0,2,54.0,3,4,2,1,0.0,505.0
144003  ,1.0,1,23.0,5,4,5,1,0.0,505.0
144094  ,1.0,1,62.0,2,1,2,3,1,140.0
144094  ,1.0,2,51.0,2,1,2,3,4,140.0
144094  ,1.0,1,16.0,5,4,3,3,3,140.0
144152  ,1.0,1,53.0,2,1,7,1,0.0,300.0
144152  ,1.0,2,58.0,2,1,4,3,4,300.0
144445  ,1.0,2,59.0,4,4,2,3,1,530.0
144445  ,1.0,1,24.0,5,1,4,1,0.0,530.0
144460  ,1.0,2,40.0,3,4,1,1,0.0,30.0
144460  ,1.0,1,18.0,5,4,1,1,0.0,30.0
144460  ,1.0,2,15.0,5,4,2,3,3,30.0
144460  ,1.0,1,11.0,5,4,1,1,0.0,30.0
144460  ,1.0,2,9.0,5,4,1,4,3,30.0
144460  ,1.0,1,8.0,5,4,1,4,3,30.0
144460  ,1.0,2,6.0,5,4,1,4,3,30.0
144560  ,1.0,2,64.0,3,4,1,1,0.0,200.0
144560  ,1.0,1,15.0,5,4,3,3,3,200.0
144613  ,1.0,1,80.0,2,12,2,3,1,255.0
144613  ,1.0,2,81.0,2,12,2,3,1,255.0
144709  ,2.0,1,23.0,1,4,2,1,0.0,83.0
144709  ,2.0,2,20.0,1,4,3,3,4,83.0
144709  ,2.0,2,2.0,5,4,7,4,5,83.0
144709  ,2.0,2,0,5,4,7,4,5,83.0
145113  ,1.0,1,82.0,2,12,2,3,1,280.5
145113  ,1.0,2,79.0,2,12,4,3,2,280.5
145154  ,1.0,1,61.0,2,2,5,1,0.0,1833.3333333333333
145154  ,1.0,2,58.0,2,2,3,1,0.0,1833.3333333333333
145154  ,1.0,1,26.0,5,2,6,1,0.0,1833.3333333333333
145173  ,1.0,1,24.0,2,4,3,1,0.0,60.0
145173  ,1.0,2,21.0,2,4,2,3,4,60.0
145173  ,1.0,2,4.0,5,4,7,4,5,60.0
145173  ,1.0,2,3.0,5,4,7,4,5,60.0
145173  ,1.0,1,0,5,4,7,4,5,60.0
145220  ,1.0,1,58.0,2,4,3,3,1,508.25
145220  ,1.0,2,56.0,2,4,2,3,4,508.25
145220  ,1.0,1,36.0,5,4,4,1,0.0,508.25
145220  ,1.0,1,26.0,5,1,4,1,0.0,508.25
145303  ,1.0,1,33.0,2,1,3,1,0.0,300.0
145303  ,1.0,2,39.0,2,1,3,1,0.0,300.0
145303  ,1.0,1,8.0,5,1,1,4,3,300.0
145303  ,1.0,1,4.0,5,1,7,4,5,300.0
145513  ,1.0,1,71.0,2,1,2,3,1,645.0
145513  ,1.0,2,68.0,2,1,2,3,1,645.0
145601  ,1.0,1,66.0,2,1,2,3,1,355.0
145601  ,1.0,2,62.0,2,1,2,3,4,355.0
145905  ,1.0,2,82.0,4,1,7,3,1,200.0
145983  ,1.0,1,32.0,2,1,5,1,0.0,350.0
145983  ,1.0,2,29.0,2,1,5,3,3,350.0
145983  ,1.0,2,7.0,5,1,1,4,3,350.0
145983  ,1.0,1,5.0,5,1,1,4,5,350.0
146249  ,1.0,1,29.0,1,4,2,1,0.0,187.5
146249  ,1.0,2,30.0,1,4,2,1,0.0,187.5
146249  ,1.0,2,10.0,5,4,1,3,3,187.5
146249  ,1.0,2,5.0,5,4,1,4,5,187.5
146318  ,1.0,1,44.0,2,1,4,1,0.0,276.0
146318  ,1.0,2,40.0,2,1,4,3,4,276.0
146318  ,1.0,1,18.0,5,1,4,1,0.0,276.0
146318  ,1.0,2,15.0,5,1,3,3,3,276.0
146318  ,1.0,1,13.0,5,1,2,3,3,276.0
146350  ,1.0,1,74.0,3,1,1,3,1,250.0
146398  ,1.0,1,59.0,1,4,4,1,0.0,300.0
146398  ,1.0,2,45.0,1,4,4,1,0.0,300.0
146398  ,1.0,1,80.0,4,1,2,3,1,300.0
146572  ,1.0,2,24.0,5,4,2,3,4,112.5
146572  ,1.0,1,8.0,5,4,1,4,3,112.5
146572  ,1.0,2,4.0,5,4,7,4,5,112.5
146572  ,1.0,1,2.0,5,4,7,4,5,112.5
146728  ,1.0,1,44.0,2,1,5,1,0.0,388.0
146728  ,1.0,2,40.0,2,1,3,1,0.0,388.0
146728  ,1.0,1,13.0,5,1,1,1,0.0,388.0
146728  ,1.0,2,7.0,5,1,1,4,3,388.0
146728  ,1.0,2,4.0,5,1,7,4,5,388.0
146762  ,1.0,1,35.0,2,1,6,1,0.0,757.5
146762  ,1.0,2,34.0,2,1,5,1,0.0,757.5
146762  ,1.0,1,2.0,5,1,7,4,5,757.5
146762  ,1.0,1,0,5,1,7,4,5,757.5
146835  ,1.0,1,50.0,1,4,2,2,0.0,18.75
146835  ,1.0,2,39.0,1,4,2,1,0.0,18.75
146835  ,1.0,2,22.0,3,4,2,3,4,18.75
146835  ,1.0,2,16.0,5,4,3,3,3,18.75
146835  ,1.0,2,11.0,5,4,1,3,3,18.75
146835  ,1.0,2,5.0,5,4,1,4,5,18.75
146835  ,1.0,2,5.0,5,4,1,4,5,18.75
146835  ,1.0,1,3.0,5,4,7,4,5,18.75
146874  ,1.0,1,39.0,2,4,4,1,0.0,200.0
146874  ,1.0,2,38.0,2,1,3,1,0.0,200.0
146874  ,1.0,2,12.0,5,1,1,3,3,200.0
146874  ,1.0,1,8.0,5,1,1,4,3,200.0
147191  ,1.0,2,51.0,4,1,6,1,0.0,487.5
147191  ,1.0,1,20.0,5,1,5,2,0.0,487.5
147191  ,1.0,1,24.0,5,1,5,1,0.0,487.5
147191  ,1.0,1,8.0,5,1,1,4,3,487.5
147392  ,1.0,1,57.0,2,4,1,1,0.0,275.0
147392  ,1.0,2,54.0,2,4,2,1,0.0,275.0
147419  ,1.0,1,76.0,2,1,2,1,0.0,504.75
147419  ,1.0,2,46.0,5,1,4,1,0.0,504.75
147419  ,1.0,1,41.0,5,1,3,3,1,504.75
147419  ,1.0,2,75.0,2,1,2,3,4,504.75
147456  ,1.0,1,54.0,2,1,4,1,0.0,216.0
147456  ,1.0,2,53.0,2,1,4,3,4,216.0
147456  ,1.0,2,19.0,3,1,3,1,0.0,216.0
147456  ,1.0,1,23.0,5,1,5,1,0.0,216.0
147456  ,1.0,2,1.0,5,4,7,4,5,216.0
147466  ,1.0,1,42.0,2,1,6,1,0.0,710.0
147466  ,1.0,2,32.0,2,1,6,1,0.0,710.0
147466  ,1.0,2,0,5,1,7,4,5,710.0
147466  ,1.0,2,63.0,4,1,2,3,1,710.0
147686  ,1.0,1,36.0,1,1,2,1,0.0,150.0
147686  ,1.0,2,25.0,1,1,2,3,4,150.0
147686  ,1.0,1,5.0,5,1,7,4,5,150.0
147686  ,1.0,2,2.0,5,1,7,4,5,150.0
147842  ,1.0,2,75.0,5,1,1,3,2,250.0
148020  ,1.0,1,74.0,2,1,2,3,1,116.5
148020  ,1.0,2,67.0,2,1,2,3,4,116.5
148070  ,1.0,1,33.0,2,2,6,1,0.0,796.6666666666666
