codusu,nro_hogar,edad,ingreso,componente,varon,mujer,con_pareja,sin_pareja,si_cobertura,no_cobertura,prim_inc,prim_com,sec_inc,sec_com,uni_inc,uni_comp,sin_instrucc,estado_desocupado,estado_inactivo,estado_menor de 10 años,estado_no respuesta,estado_ocupado,inactividad_ama de casa,inactividad_discapacitado,inactividad_estudiante,inactividad_jubilado/pensionado,inactividad_menor de 6 años,inactividad_otros,inactividad_rentista
TQRMNORVUHKOTNCDEIJAH00859157,1.0,19,0.0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNORVUHKOTNCDEIJAH00859157,1.0,14,0.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORVUHKOTNCDEIJAH00859157,1.0,7,0.0,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORVUHKOTNCDEIJAH00859157,1.0,4,0.0,5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNORWQHKOTNCDEIJAH00859158,1.0,73,79500.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORWQHKOTNCDEIJAH00859158,1.0,73,79500.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORYQHKMTRCDEIJAH00859159,1.0,44,607500.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYQHKMTRCDEIJAH00859159,1.0,35,607500.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORTSHMKMTCDEIIAD00801658,1.0,63,350000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSTQHLKMSCDEIIAD00854877,1.0,84,0.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSTQHLKMSCDEIIAD00854877,1.0,61,0.0,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNOQPYHMKNNCDEIIAD00801731,1.0,37,566666.67,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQPYHMKNNCDEIIAD00801731,1.0,33,566666.67,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQPYHMKNNCDEIIAD00801731,1.0,7,566666.67,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPWQHKLNNCDEIIAD00859137,1.0,30,0.0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPWQHKLNNCDEIIAD00859137,1.0,1,0.0,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQSMNOQWQHLLNMCDEIIAD00859138,1.0,29,0.0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTSQHJKMSCDEIIAD00796590,1.0,78,255000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORYPHJLNNCDEIIAD00859139,1.0,22,0.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPVYHMMNPCDEIIAD00801767,1.0,68,700000.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTUSHKMOLCDEIIAD00859140,1.0,78,205000.0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOTVQHLMNRCDEIIAD00854914,1.0,69,160000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOUUWHLOLRCDEIJAH00855372,1.0,50,0.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOUUWHLOLRCDEIJAH00855372,1.0,31,0.0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUUWHLOLRCDEIJAH00855372,1.0,21,0.0,4,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUUWHLOLRCDEIJAH00855372,1.0,23,0.0,5,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTTWHLMLUCDEIIAD00854894,1.0,59,1500000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSSYHKMQNCDEIJAH00859642,1.0,58,180000.0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORXQHKOOPCDEIIAD00859643,1.0,52,266666.67,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORXQHKOOPCDEIIAD00859643,1.0,51,266666.67,2,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNORXQHKOOPCDEIIAD00859643,1.0,25,266666.67,3,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOPSXHKNOQCDEIIAD00859644,1.0,80,0.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOTRWHJLKTCDEIIAD00796286,1.0,40,283333.33,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTRWHJLKTCDEIIAD00796286,1.0,20,283333.33,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTRWHJLKTCDEIIAD00796286,1.0,74,283333.33,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNORSSHLNLTCDEIIAD00859649,1.0,79,750000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSQXHMLLRCDEIIAD00801624,1.0,72,420000.0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORPPHLMMMCDEIIAD00854892,1.0,52,466666.67,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORPPHLMMMCDEIIAD00854892,1.0,49,466666.67,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORPPHLMMMCDEIIAD00854892,1.0,15,466666.67,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOVUPHKOKOCDEIIAD00859650,1.0,64,1500000.0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOTRSHMNKMCDEIJAH00802301,1.0,74,0.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQXYHMOKQCDEIJAH00802348,1.0,47,70000.0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQXYHMOKQCDEIJAH00802348,1.0,20,70000.0,2,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQXYHMOKQCDEIJAH00802348,1.0,13,70000.0,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQXYHMOKQCDEIJAH00802348,1.0,11,70000.0,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQXPHJMLMCDEIJAH00797060,1.0,86,165000.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQXPHJMLMCDEIJAH00797060,1.0,90,165000.0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQWSHKOTRCDEIJAH00859651,1.0,77,180000.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQQWHLKQLCDEIJAH00855426,1.0,42,1050000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRPHLMNSCDEIJAH00855729,1.0,76,353333.33,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNOSRPHLMNSCDEIJAH00855729,1.0,37,353333.33,3,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQTXHMLKSCDEIIAD00801727,1.0,36,500000.0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TQRMNOQTXHMLKSCDEIIAD00801727,1.0,45,500000.0,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSUVHJLKTCDEIJAH00794777,1.0,30,850000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTWRHMMLMCDEIJAH00802436,1.0,49,236500.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTWRHMMLMCDEIJAH00802436,1.0,51,236500.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSTSHLMRUCDEIJAH00855685,1.0,15,0.0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSTSHLMRUCDEIJAH00855685,1.0,9,0.0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSTSHLMRUCDEIJAH00855685,1.0,7,0.0,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSXRHLOSLCDEIJAH00855686,1.0,50,0.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSXRHLOSLCDEIJAH00855686,1.0,19,0.0,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSRPHJONQCDEIJAH00794841,1.0,35,63000.0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRPHJONQCDEIJAH00794841,1.0,10,63000.0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSRPHJONQCDEIJAH00794841,1.0,8,63000.0,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSRPHJONQCDEIJAH00794841,1.0,7,63000.0,6,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPPUHKNRTCDEIJAH00856387,1.0,86,210000.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSRQHLMNSCDEIJAH00855730,1.0,39,0.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRQHLMNSCDEIJAH00855730,1.0,7,0.0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOTTSHKMLPCDEIJAH00856457,1.0,73,58000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOTTSHKMLPCDEIJAH00856457,1.0,72,58000.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOTTSHKMLPCDEIJAH00856457,1.0,44,58000.0,3,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQSMNOQPVHMLLPCDEIJAH00802073,1.0,45,171666.67,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQSMNOQPVHMLLPCDEIJAH00802073,1.0,48,171666.67,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQSMNOQPVHMLLPCDEIJAH00802073,1.0,18,171666.67,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPTQHKMKRCDEIJAH00856423,1.0,57,400000.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSYWHMNKQCDEIIAD00801724,1.0,68,450000.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQXXHMONQCDEIIAD00801867,1.0,47,276666.67,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQXXHMONQCDEIIAD00801867,1.0,45,276666.67,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQXXHMONQCDEIIAD00801867,1.0,21,276666.67,3,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQXXHMONQCDEIIAD00801867,1.0,17,276666.67,4,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQXXHMONQCDEIIAD00801867,1.0,15,276666.67,5,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQXXHMONQCDEIIAD00801867,1.0,7,276666.67,6,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSTRHLOKTCDEIJAH00855703,1.0,29,0.0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOSTRHLOKTCDEIJAH00855703,1.0,3,0.0,4,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOSTRHLMKUCDEIJAH00855024,1.0,64,258666.67,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSTRHLMKUCDEIJAH00855024,1.0,62,258666.67,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOSTRHLMKUCDEIJAH00855024,1.0,17,258666.67,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORWTHLMLLCDEIJAH00855705,1.0,61,360000.0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPSXHJNLUCDEIJAH00856464,1.0,61,94250.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTQWHLORNCDEIJAH00855002,1.0,36,121000.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTQWHLORNCDEIJAH00855002,1.0,31,121000.0,2,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTQWHLORNCDEIJAH00855002,1.0,5,121000.0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOSRUHJORSCDEIJAH00795393,1.0,36,137500.0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOSRUHJORSCDEIJAH00795393,1.0,33,137500.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRUHJORSCDEIJAH00795393,1.0,16,137500.0,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSRUHJORSCDEIJAH00795393,1.0,3,137500.0,4,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOTPSHLOSNCDEIJAH00855576,1.0,30,0.0,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOTPSHLOSNCDEIJAH00855576,1.0,0,0.0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPSXHJNLUCDEIJAH00856464,1.0,60,94250.0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPSXHJNLUCDEIJAH00856464,1.0,23,94250.0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPSXHJNLUCDEIJAH00856464,1.0,40,94250.0,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNOSQXHJNLUCDEIJAH00795284,1.0,37,150000.0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOSQXHJNLUCDEIJAH00795284,1.0,39,150000.0,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRQHJNLUCDEIJAH00795285,1.0,55,30000.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TQRMNORWVHLMLOCDEIJAH00855709,1.0,58,80000.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORWVHLMLOCDEIJAH00855709,1.0,35,80000.0,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORWVHLMLOCDEIJAH00855709,1.0,35,80000.0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORWVHLMLOCDEIJAH00855709,1.0,16,80000.0,4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORWVHLMLOCDEIJAH00855709,1.0,12,80000.0,5,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORWVHLMLOCDEIJAH00855709,1.0,8,80000.0,6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORWVHLMLOCDEIJAH00855709,1.0,4,80000.0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPXXHLMNPCDEIIAD00854924,1.0,59,570000.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSYUHKOMLCDEIJAH00856434,1.0,40,61666.67,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSYUHKOMLCDEIJAH00856434,1.0,15,61666.67,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSYUHKOMLCDEIJAH00856434,1.0,12,61666.67,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSYUHKOMLCDEIJAH00856434,1.0,11,61666.67,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSYUHKOMLCDEIJAH00856434,1.0,8,61666.67,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSYUHKOMLCDEIJAH00856434,1.0,6,61666.67,6,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPUYHLOKTCDEIJAH00855618,1.0,33,162500.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPUYHLOKTCDEIJAH00855618,1.0,36,162500.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUYHLOKTCDEIJAH00855618,1.0,12,162500.0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPUYHLOKTCDEIJAH00855618,1.0,5,162500.0,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPWPHMLNUCDEIIAD00801674,1.0,68,220000.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPTTHJNMRCDEIJAH00856436,1.0,24,170000.0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPTTHJNMRCDEIJAH00856436,1.0,28,170000.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUQPHLMNSCDEIJAH00856467,1.0,50,679000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUQPHLMNSCDEIJAH00856467,1.0,50,679000.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUQPHLMNSCDEIJAH00856467,1.0,23,679000.0,3,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUQPHLMNSCDEIJAH00856467,1.0,21,679000.0,4,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUQPHLMNSCDEIJAH00856467,1.0,18,679000.0,5,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOVTYHLMNUCDEIJAH00855731,1.0,67,126666.67,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOVTYHLMNUCDEIJAH00855731,1.0,68,126666.67,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOVTYHLMNUCDEIJAH00855731,1.0,25,126666.67,3,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOTSSHJMOSCDEIJAH00796082,1.0,50,0.0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOTSSHJMOSCDEIJAH00796082,1.0,15,0.0,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTSSHJMOSCDEIJAH00796082,1.0,13,0.0,4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTWXHJMOSCDEIJAH00796083,1.0,29,212000.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOTWXHJMOSCDEIJAH00796083,1.0,33,212000.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTWXHJMOSCDEIJAH00796083,1.0,7,212000.0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOTWXHJMOSCDEIJAH00796083,1.0,5,212000.0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPQYHJLMUCDEIIAD00794790,1.0,30,0.0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPQYHJLMUCDEIIAD00794790,1.0,3,0.0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPQYHJLMUCDEIIAD00794790,1.0,13,0.0,4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPQYHJLMUCDEIIAD00794790,1.0,7,0.0,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPQYHJLMUCDEIIAD00794790,1.0,10,0.0,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORRUHJMNMCDEIIAD00794793,1.0,70,600000.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSTVHJMRTCDEIJAH00802488,1.0,77,210000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSTUHLMRUCDEIJAH00856405,1.0,31,74000.0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSTUHLMRUCDEIJAH00856405,1.0,11,74000.0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSTUHLMRUCDEIJAH00856405,1.0,7,74000.0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSTUHLMRUCDEIJAH00856405,1.0,0,74000.0,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOSTUHLMRUCDEIJAH00856405,1.0,42,74000.0,5,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPRVHLOSLCDEIJAH00855713,1.0,41,545000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPRVHLOSLCDEIJAH00855713,1.0,38,545000.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPRVHLOSLCDEIJAH00855713,1.0,14,545000.0,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPRVHLOSLCDEIJAH00855713,1.0,12,545000.0,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
